student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
284467,2022-08-08,2022-08-08,,0,
289927,2022-09-08,2022-09-08,,0,
272848,2022-05-04,2022-05-04,,0,
288092,2022-08-25,2022-08-25,,0,
273298,2022-05-09,2022-05-09,,0,
280496,2022-07-06,2022-10-22,2022-10-22,108,0
265769,2022-03-03,2022-03-29,,26,
279886,2022-07-01,2022-07-18,2023-03-31,17,256
279978,2022-07-01,2022-07-01,,0,
285864,2022-08-15,2022-08-16,,1,
255396,2021-12-02,2021-12-02,2021-12-06,0,4
270792,2022-04-14,2022-04-15,,1,
258903,2022-01-01,2022-01-01,,0,
255269,2021-12-01,2021-12-01,2021-12-01,0,0
260084,2022-01-11,2022-01-11,,0,
268660,2022-03-27,2022-03-28,,1,
279597,2022-06-28,2022-08-31,,64,
260300,2022-01-13,2022-01-13,,0,
269631,2022-04-04,2022-04-05,,1,
273961,2022-05-14,2022-05-15,,1,
281059,2022-07-11,2022-07-23,,12,
262410,2022-02-03,2022-02-03,,0,
264173,2022-02-18,2022-02-18,,0,
293076,2022-10-03,2022-10-03,,0,
292492,2022-09-29,2022-09-29,2022-09-29,0,0
265312,2022-02-28,2022-02-28,,0,
277566,2022-06-12,2022-06-12,,0,
256692,2021-12-12,2021-12-12,,0,
256671,2021-12-12,2021-12-12,,0,
272435,2022-04-30,2022-04-30,,0,
260131,2022-01-12,2022-01-12,,0,
269191,2022-04-01,2022-04-01,,0,
259316,2022-01-05,2022-01-06,,1,
273536,2022-05-11,2022-05-11,,0,
259828,2022-01-09,2022-01-09,,0,
282326,2022-07-22,2022-07-22,,0,
292112,2022-09-26,2022-09-26,,0,
288632,2022-08-29,2022-08-29,,0,
256910,2021-12-14,2021-12-15,,1,
265280,2022-02-27,2022-02-27,,0,
260971,2022-01-19,2022-01-19,2022-01-19,0,0
292186,2022-09-27,2022-09-27,,0,
259800,2022-01-09,2022-01-09,,0,
293129,2022-10-03,2022-10-03,,0,
285410,2022-08-14,2022-08-15,,1,
263829,2022-02-16,2022-02-16,,0,
287458,2022-08-21,2022-08-21,,0,
295535,2022-10-21,2022-10-21,,0,
267970,2022-03-19,2022-03-19,,0,
289920,2022-09-08,2022-09-08,,0,
278550,2022-06-20,2022-06-20,,0,
282318,2022-07-22,2022-07-26,2022-07-26,4,0
285336,2022-08-14,2022-08-14,,0,
285994,2022-08-15,2022-08-15,,0,
293236,2022-10-04,2022-10-04,,0,
280187,2022-07-03,2022-07-03,,0,
265049,2022-02-25,2022-02-25,,0,
293380,2022-10-05,2022-10-05,,0,
287581,2022-08-22,2022-08-22,,0,
270039,2022-04-08,2022-04-08,,0,
262596,2022-02-04,2022-02-05,2022-02-06,1,1
267560,2022-03-16,2022-03-16,,0,
283907,2022-08-04,2022-08-04,,0,
270980,2022-04-16,2022-04-16,,0,
288561,2022-08-29,2022-08-29,,0,
265784,2022-03-03,2022-03-03,,0,
289816,2022-09-07,2022-09-07,,0,
269148,2022-03-31,2022-03-31,,0,
286489,2022-08-16,2022-08-16,,0,
265031,2022-02-25,2022-02-25,,0,
291835,2022-09-23,2022-09-23,,0,
271156,2022-04-18,2022-04-18,,0,
270224,2022-04-09,2022-04-17,,8,
260922,2022-01-19,2022-01-19,,0,
277817,2022-06-14,2022-06-14,,0,
275074,2022-05-26,2022-05-26,,0,
255779,2021-12-04,2021-12-04,,0,
264787,2022-02-23,2022-02-23,,0,
276540,2022-06-04,2022-06-04,,0,
271525,2022-04-21,2022-04-21,2022-04-21,0,0
261572,2022-01-25,2022-01-25,,0,
291946,2022-09-24,2022-09-24,,0,
259055,2022-01-03,2022-01-03,,0,
262499,2022-02-03,2022-02-03,,0,
263352,2022-02-11,2022-02-11,,0,
289608,2022-09-06,2022-09-06,,0,
291008,2022-09-16,2022-09-16,,0,
259912,2022-01-10,2022-01-10,,0,
291477,2022-09-20,2022-09-20,,0,
291706,2022-09-22,2022-09-23,2022-09-23,1,0
265734,2022-03-03,2022-03-03,,0,
289558,2022-09-05,2022-09-05,,0,
291053,2022-09-17,2022-09-17,2022-09-23,0,6
269505,2022-04-03,2022-04-03,,0,
260638,2022-01-16,2022-01-16,,0,
296367,2022-10-26,2022-10-26,,0,
270079,2022-04-08,2022-04-08,,0,
271190,2022-04-18,2022-04-18,,0,
263152,2022-02-09,2022-02-09,,0,
296245,2022-10-26,2022-10-26,,0,
259896,2022-01-10,2022-01-10,,0,
257672,2021-12-21,2021-12-21,,0,
267422,2022-03-15,2022-03-15,,0,
287474,2022-08-21,2022-08-21,,0,
262764,2022-02-05,2022-02-06,,1,
292638,2022-09-30,2022-09-30,,0,
292955,2022-10-02,2022-10-02,2022-10-08,0,6
295880,2022-10-23,2022-10-23,,0,
296141,2022-10-25,2022-10-25,2023-07-28,0,276
294562,2022-10-13,2022-10-13,,0,
264563,2022-02-22,2022-02-22,2022-03-07,0,13
260737,2022-01-17,2022-01-17,,0,
265453,2022-03-01,2022-03-01,,0,
269187,2022-04-01,2022-04-01,,0,
266742,2022-03-11,2022-03-11,,0,
262532,2022-02-03,2022-02-03,,0,
255917,2021-12-06,2022-01-03,,28,
295221,2022-10-18,2022-10-18,,0,
255442,2021-12-02,2021-12-02,,0,
293898,2022-10-09,2022-10-09,2022-12-01,0,53
255835,2021-12-05,2021-12-09,,4,
290900,2022-09-16,2022-09-16,,0,
281371,2022-07-13,2022-07-13,,0,
276832,2022-06-06,2022-06-06,,0,
259724,2022-01-08,2022-01-08,,0,
293276,2022-10-04,2022-10-04,,0,
291745,2022-09-22,2022-09-22,2022-09-22,0,0
286623,2022-08-16,2022-08-16,,0,
291348,2022-09-19,2022-09-19,,0,
270220,2022-04-09,2022-04-09,,0,
286826,2022-08-17,2022-08-17,2022-08-18,0,1
271454,2022-04-21,2022-04-22,,1,
286939,2022-08-17,2022-08-17,,0,
269049,2022-03-30,2022-08-01,,124,
258426,2021-12-28,2021-12-28,,0,
262145,2022-01-31,2022-01-31,,0,
271600,2022-04-22,2022-04-22,,0,
285419,2022-08-14,2022-08-14,,0,
293765,2022-10-08,2022-10-08,,0,
283529,2022-08-02,2022-08-02,,0,
271360,2022-04-20,2022-04-20,,0,
256085,2021-12-07,2021-12-07,,0,
277721,2022-06-14,2022-06-16,,2,
293684,2022-10-07,2022-10-07,,0,
271839,2022-04-24,2022-04-24,,0,
288556,2022-08-29,2022-08-29,,0,
296840,2022-10-30,2022-10-30,,0,
265396,2022-02-28,2022-02-28,,0,
280973,2022-07-10,2022-07-13,,3,
280020,2022-07-02,2022-07-02,,0,
289318,2022-09-03,2022-09-03,,0,
258561,2021-12-29,2021-12-29,2021-12-29,0,0
259355,2022-01-05,2022-01-05,,0,
296249,2022-10-26,2022-10-26,,0,
288264,2022-08-27,2022-08-27,,0,
260569,2022-01-15,2022-01-17,,2,
294136,2022-10-10,2022-10-10,,0,
285791,2022-08-15,2022-08-15,,0,
277412,2022-06-11,2022-06-11,,0,
287397,2022-08-20,2022-08-20,,0,
288061,2022-08-25,2022-09-15,,21,
290049,2022-09-09,2022-09-09,,0,
260671,2022-01-16,2022-01-16,,0,
268787,2022-03-28,2022-03-28,,0,
276987,2022-06-08,2022-06-08,,0,
284036,2022-08-05,2022-08-05,,0,
295257,2022-10-19,2022-10-19,,0,
281668,2022-07-15,2022-07-16,,1,
273276,2022-05-09,2022-05-09,,0,
264975,2022-02-25,2022-02-25,,0,
262443,2022-02-03,2022-02-03,,0,
296394,2022-10-27,2022-10-27,,0,
272266,2022-04-28,2022-04-28,,0,
275348,2022-05-29,2022-05-29,,0,
296190,2022-10-26,2022-10-26,,0,
273132,2022-05-07,2022-05-07,2022-08-12,0,97
270304,2022-04-10,2022-04-10,2022-04-10,0,0
260792,2022-01-17,2022-01-17,2022-01-17,0,0
289436,2022-09-04,2022-09-04,,0,
293794,2022-10-08,2022-10-08,,0,
290716,2022-09-14,2022-09-14,,0,
259436,2022-01-06,2022-01-06,,0,
259579,2022-01-07,2022-01-07,,0,
261833,2022-01-28,2022-01-28,,0,
258355,2021-12-28,2021-12-28,,0,
277875,2022-06-15,2022-06-15,,0,
272722,2022-05-03,2022-05-03,,0,
258372,2021-12-28,2021-12-28,,0,
288953,2022-08-31,2022-08-31,,0,
273246,2022-05-09,2022-05-09,,0,
265069,2022-02-26,2022-02-26,,0,
278845,2022-06-22,2022-06-22,,0,
260928,2022-01-19,2022-01-19,,0,
286040,2022-08-15,2022-08-15,,0,
259036,2022-01-02,2022-06-30,,179,
264419,2022-02-21,2022-10-25,,246,
295044,2022-10-17,2022-10-17,,0,
292038,2022-09-25,2022-09-25,,0,
288854,2022-08-31,2022-08-31,,0,
292460,2022-09-28,2022-09-28,,0,
275248,2022-05-28,2022-05-28,,0,
264397,2022-02-21,2022-02-21,,0,
262715,2022-02-05,2022-02-05,,0,
265089,2022-02-26,2022-03-01,,3,
263290,2022-02-10,2022-02-10,,0,
276847,2022-06-07,2022-06-07,,0,
258830,2022-01-01,2022-01-01,,0,
257033,2021-12-15,2021-12-15,,0,
274185,2022-05-16,2022-05-16,,0,
266704,2022-03-10,2022-03-10,,0,
273072,2022-05-07,2022-05-08,,1,
268012,2022-03-19,2022-03-19,,0,
279328,2022-06-26,2022-06-26,,0,
276713,2022-06-06,2022-06-06,,0,
281987,2022-07-18,2022-07-18,,0,
284985,2022-08-11,2022-08-11,,0,
281231,2022-07-12,2022-07-12,,0,
266218,2022-03-07,2022-03-07,,0,
274000,2022-05-15,2022-05-15,2022-05-15,0,0
283206,2022-07-31,2022-07-31,2022-11-26,0,118
255844,2021-12-05,2021-12-05,,0,
260913,2022-01-19,2022-01-19,2022-01-19,0,0
291551,2022-09-21,2022-09-21,2022-11-27,0,67
282313,2022-07-22,2022-08-05,,14,
277979,2022-06-16,2022-06-16,,0,
294710,2022-10-14,2022-10-14,,0,
272142,2022-04-27,2022-04-27,,0,
279115,2022-06-24,2022-06-24,,0,
257509,2021-12-19,2021-12-20,2022-01-20,1,31
290341,2022-09-12,2022-09-12,,0,
270188,2022-04-09,2022-04-09,2022-04-21,0,12
294058,2022-10-10,2022-10-10,,0,
268663,2022-03-27,2022-03-27,,0,
294663,2022-10-14,2022-10-14,,0,
263387,2022-02-11,2022-02-11,,0,
274933,2022-05-24,2022-05-24,,0,
287583,2022-08-22,2022-08-22,,0,
282481,2022-07-24,2022-07-24,,0,
276787,2022-06-06,2022-08-16,,71,
266209,2022-03-07,2022-05-06,,60,
277825,2022-06-14,2022-06-14,2022-06-14,0,0
291235,2022-09-19,2022-09-19,,0,
272713,2022-05-03,2022-06-13,,41,
296140,2022-10-25,2022-10-25,,0,
285853,2022-08-15,2022-08-15,,0,
294099,2022-10-10,2022-10-10,,0,
269838,2022-04-06,2022-04-06,,0,
283434,2022-08-01,2022-08-01,,0,
261123,2022-01-21,2022-01-21,,0,
283969,2022-08-05,2022-08-05,,0,
271777,2022-04-24,2022-04-24,,0,
263376,2022-02-11,2022-02-11,,0,
259276,2022-01-04,2022-01-04,,0,
296526,2022-10-27,2022-10-27,,0,
272269,2022-04-28,2022-04-28,,0,
288884,2022-08-31,2022-09-05,2022-09-06,5,1
276575,2022-06-04,2022-06-04,,0,
269103,2022-03-31,2022-03-31,,0,
290898,2022-09-16,2022-09-16,,0,
281399,2022-07-13,2022-07-13,,0,
294349,2022-10-12,2022-10-12,,0,
258382,2021-12-28,2022-01-02,,5,
277656,2022-06-13,2022-06-13,,0,
276116,2022-06-02,2022-06-02,,0,
277380,2022-06-11,2022-06-11,,0,
259099,2022-01-03,2022-01-03,,0,
295438,2022-10-20,2022-10-20,,0,
269450,2022-04-03,2022-05-10,,37,
259305,2022-01-05,2022-01-05,2022-01-05,0,0
262702,2022-02-04,2022-02-04,,0,
296546,2022-10-27,2022-10-27,2023-01-01,0,66
264342,2022-02-20,2022-02-20,,0,
266386,2022-03-08,2022-03-08,2022-03-08,0,0
286796,2022-08-17,2022-08-17,,0,
274458,2022-05-19,2022-05-19,,0,
292363,2022-09-27,2022-09-27,,0,
290529,2022-09-13,2022-09-13,,0,
296154,2022-10-25,2022-10-25,,0,
288327,2022-08-27,2022-08-27,,0,
275161,2022-05-27,2022-05-27,,0,
259196,2022-01-04,2022-01-04,,0,
266348,2022-03-08,2022-03-08,,0,
282790,2022-07-27,2022-07-27,,0,
287318,2022-08-20,2022-08-20,,0,
296610,2022-10-28,2022-10-28,,0,
286222,2022-08-16,2022-08-16,,0,
277553,2022-06-12,2022-06-12,,0,
256516,2021-12-10,2021-12-11,2021-12-13,1,2
296342,2022-10-26,2022-10-26,,0,
266164,2022-03-07,2022-03-07,,0,
258028,2021-12-24,2021-12-26,,2,
291202,2022-09-18,2022-09-18,,0,
255798,2021-12-05,2022-02-22,,79,
283921,2022-08-04,2022-08-04,,0,
256522,2021-12-10,2021-12-10,,0,
256289,2021-12-08,2021-12-08,,0,
292978,2022-10-02,2022-10-02,,0,
292688,2022-09-30,2022-09-30,,0,
271444,2022-04-21,2022-04-21,,0,
277659,2022-06-13,2022-06-14,,1,
257664,2021-12-21,2021-12-21,,0,
289749,2022-09-07,2022-09-07,,0,
272826,2022-05-04,2022-05-04,,0,
264973,2022-02-25,2022-02-25,,0,
260593,2022-01-16,2022-01-17,2022-01-17,1,0
271884,2022-04-25,2022-05-28,,33,
263239,2022-02-10,2022-02-10,,0,
261389,2022-01-24,2022-01-24,2022-01-24,0,0
283416,2022-08-01,2022-08-01,,0,
292743,2022-09-30,2022-09-30,,0,
278853,2022-06-22,2022-07-04,2022-07-04,12,0
272952,2022-05-05,2022-05-05,2022-05-05,0,0
291410,2022-09-20,2022-09-20,,0,
267901,2022-03-18,2022-03-18,,0,
263535,2022-02-13,2022-02-13,2022-02-13,0,0
293953,2022-10-09,2022-10-09,,0,
286722,2022-08-17,2022-08-17,,0,
268986,2022-03-30,2022-03-30,,0,
277230,2022-06-09,2022-06-09,,0,
292917,2022-10-02,2022-10-02,,0,
273459,2022-05-10,2022-05-15,,5,
262553,2022-02-03,2022-02-04,,1,
284044,2022-08-05,2022-08-05,,0,
273124,2022-05-07,2022-05-08,,1,
269620,2022-04-04,2022-04-04,,0,
291331,2022-09-19,2022-09-19,,0,
287061,2022-08-18,2022-08-18,,0,
279303,2022-06-26,2022-06-26,,0,
270267,2022-04-10,2022-04-10,,0,
261103,2022-01-21,2022-01-21,,0,
269709,2022-04-05,2022-04-05,,0,
263187,2022-02-09,2022-02-09,2022-05-09,0,89
258083,2021-12-25,2021-12-25,,0,
267073,2022-03-13,2022-03-13,,0,
289938,2022-09-08,2022-09-08,,0,
266419,2022-03-08,2022-03-08,,0,
271061,2022-04-17,2022-04-17,,0,
288308,2022-08-27,2022-08-27,,0,
294322,2022-10-11,2022-10-13,,2,
295661,2022-10-22,2022-10-22,,0,
272958,2022-05-05,2022-05-05,,0,
266541,2022-03-09,2022-03-09,,0,
282189,2022-07-20,2022-08-10,,21,
286075,2022-08-15,2022-08-16,,1,
277245,2022-06-10,2022-06-10,,0,
283436,2022-08-01,2022-08-01,,0,
258857,2022-01-01,2022-01-01,,0,
257962,2021-12-24,2021-12-30,,6,
257960,2021-12-24,2021-12-24,,0,
290923,2022-09-16,2022-10-13,,27,
289926,2022-09-08,2022-09-08,,0,
265896,2022-03-04,2022-03-04,,0,
261035,2022-01-20,2022-01-20,,0,
275876,2022-06-02,2022-06-02,,0,
265064,2022-02-26,2022-02-26,,0,
271299,2022-04-19,2022-04-19,,0,
277615,2022-06-13,2022-06-13,,0,
293645,2022-10-07,2022-10-07,,0,
264502,2022-02-21,2022-02-23,2022-02-26,2,3
287981,2022-08-25,2022-08-26,,1,
278732,2022-06-21,2022-06-21,,0,
267496,2022-03-16,2022-03-16,2022-03-16,0,0
258849,2022-01-01,2022-01-01,,0,
280048,2022-07-02,2022-07-02,2022-09-23,0,83
262534,2022-02-03,2022-02-03,,0,
257492,2021-12-19,2021-12-19,,0,
272514,2022-05-01,2022-05-01,,0,
271375,2022-04-20,2022-04-20,,0,
290359,2022-09-12,2022-09-12,,0,
259607,2022-01-07,2022-01-07,,0,
291171,2022-09-18,2022-09-18,,0,
268847,2022-03-29,2022-03-29,,0,
291510,2022-09-21,2022-09-21,,0,
286407,2022-08-16,2022-08-16,,0,
269225,2022-04-01,2022-04-01,,0,
276340,2022-06-03,2022-06-03,,0,
271292,2022-04-19,2022-04-19,,0,
271338,2022-04-20,2022-04-20,2022-04-20,0,0
259143,2022-01-03,2022-01-05,,2,
293853,2022-10-08,2022-10-08,,0,
289488,2022-09-05,2022-09-05,,0,
263323,2022-02-11,2022-02-11,,0,
258276,2021-12-27,2021-12-27,,0,
296086,2022-10-25,2022-10-25,,0,
284258,2022-08-07,2022-08-07,,0,
255919,2021-12-06,2021-12-06,,0,
296498,2022-10-27,2022-10-27,,0,
257274,2021-12-17,2021-12-17,,0,
261696,2022-01-27,2022-03-17,,49,
272531,2022-05-01,2022-05-01,,0,
267875,2022-03-18,2022-03-21,,3,
285324,2022-08-13,2022-08-14,,1,
281843,2022-07-17,2022-07-17,,0,
295915,2022-10-24,2022-10-24,,0,
265631,2022-03-02,2022-03-02,,0,
262533,2022-02-03,2022-02-03,,0,
259593,2022-01-07,2022-01-07,,0,
281963,2022-07-18,2022-07-18,,0,
260837,2022-01-18,2022-01-18,,0,
273726,2022-05-12,2022-05-12,,0,
280804,2022-07-08,2022-07-08,,0,
262450,2022-02-03,2022-02-04,,1,
295355,2022-10-19,2022-10-19,2022-10-19,0,0
273278,2022-05-09,2022-05-09,,0,
295358,2022-10-19,2022-10-19,,0,
288279,2022-08-27,2022-08-27,,0,
295793,2022-10-23,2022-10-23,,0,
292909,2022-10-02,2022-10-02,,0,
281900,2022-07-17,2022-07-17,2022-07-31,0,14
277748,2022-06-14,2022-06-17,,3,
269997,2022-04-07,2022-04-07,,0,
271730,2022-04-23,2022-04-23,,0,
266972,2022-03-12,2022-03-12,,0,
288940,2022-08-31,2022-08-31,,0,
282514,2022-07-24,2022-07-24,,0,
291325,2022-09-19,2022-09-19,,0,
264678,2022-02-23,2022-02-23,,0,
292898,2022-10-02,2022-10-02,,0,
280142,2022-07-03,2022-07-03,2022-07-03,0,0
276989,2022-06-08,2022-06-08,,0,
282727,2022-07-26,2022-07-26,,0,
277302,2022-06-10,2022-06-10,,0,
296433,2022-10-27,2022-10-27,,0,
270551,2022-04-12,2022-04-12,,0,
293169,2022-10-03,2022-10-03,,0,
293115,2022-10-03,2022-10-03,,0,
291146,2022-09-18,2022-09-18,,0,
274373,2022-05-18,2022-05-18,,0,
295929,2022-10-24,2022-10-24,2022-10-24,0,0
269957,2022-04-07,2022-04-07,,0,
264045,2022-02-17,2022-02-19,,2,
294827,2022-10-15,2022-10-15,,0,
287579,2022-08-22,2022-08-22,,0,
268859,2022-03-29,2022-03-29,2022-04-13,0,15
287574,2022-08-22,2022-08-24,,2,
275071,2022-05-26,2022-05-26,,0,
257713,2021-12-21,2021-12-21,,0,
268225,2022-03-21,2022-03-21,,0,
265585,2022-03-02,2022-03-02,,0,
269816,2022-04-06,2022-04-06,,0,
288381,2022-08-28,2022-10-08,,41,
282249,2022-07-21,2022-07-21,,0,
282891,2022-07-28,2022-07-28,,0,
281289,2022-07-12,2022-07-12,,0,
293618,2022-10-06,2022-10-07,,1,
275338,2022-05-29,2022-05-30,,1,
282263,2022-07-21,2022-07-21,,0,
278040,2022-06-16,2022-06-16,,0,
275130,2022-05-26,2022-05-26,,0,
291941,2022-09-24,2022-09-24,,0,
276880,2022-06-07,2022-06-07,,0,
290690,2022-09-14,2022-09-14,,0,
269370,2022-04-02,2022-04-02,,0,
295718,2022-10-22,2022-10-22,,0,
264165,2022-02-18,2022-02-19,,1,
258537,2021-12-29,2022-01-16,,18,
294670,2022-10-14,2022-10-14,,0,
293507,2022-10-06,2022-10-06,,0,
261023,2022-01-20,2022-01-20,,0,
284578,2022-08-09,2022-08-10,,1,
256746,2021-12-12,2021-12-12,,0,
276334,2022-06-03,2022-06-03,,0,
275653,2022-06-01,2022-06-01,,0,
289360,2022-09-04,2022-09-04,,0,
277983,2022-06-16,2022-06-16,,0,
271259,2022-04-19,2022-04-19,,0,
261691,2022-01-27,2022-01-27,,0,
267488,2022-03-16,2022-03-16,2022-05-29,0,74
287787,2022-08-23,2022-08-23,,0,
273887,2022-05-14,2022-05-14,,0,
282070,2022-07-19,2022-07-19,,0,
274469,2022-05-19,2022-05-19,,0,
282267,2022-07-21,2022-07-21,,0,
267994,2022-03-19,2022-03-19,,0,
289223,2022-09-02,2022-09-02,,0,
296680,2022-10-28,2022-10-28,,0,
292673,2022-09-30,2022-09-30,,0,
285103,2022-08-12,2022-08-12,,0,
265967,2022-03-05,2022-03-05,2022-03-07,0,2
291566,2022-09-21,2022-09-21,2022-09-30,0,9
260515,2022-01-15,2022-01-15,,0,
277001,2022-06-08,2022-06-08,,0,
262289,2022-02-01,2022-02-01,,0,
283567,2022-08-02,2022-08-02,,0,
288649,2022-08-30,2022-08-30,,0,
293091,2022-10-03,2022-10-03,,0,
259519,2022-01-06,2022-01-06,,0,
281207,2022-07-12,2022-07-12,,0,
265270,2022-02-27,2022-02-27,,0,
257041,2021-12-15,2021-12-15,,0,
276678,2022-06-05,2022-06-05,,0,
294539,2022-10-13,2022-10-13,,0,
285685,2022-08-15,2022-08-15,,0,
292994,2022-10-02,2022-10-02,,0,
263908,2022-02-16,2022-02-16,,0,
259940,2022-01-10,2022-01-10,,0,
287688,2022-08-23,2022-08-24,2022-08-29,1,5
294658,2022-10-14,2022-10-14,,0,
293074,2022-10-03,2022-10-03,,0,
266914,2022-03-12,2022-03-12,,0,
255931,2021-12-06,2021-12-10,,4,
264862,2022-02-24,2022-02-24,,0,
261533,2022-01-25,2022-01-25,,0,
296664,2022-10-28,2022-10-28,,0,
294920,2022-10-16,2022-10-16,,0,
271009,2022-04-16,2022-04-16,,0,
289790,2022-09-07,2022-09-07,2022-09-19,0,12
291386,2022-09-20,2022-09-20,,0,
260661,2022-01-16,2022-01-16,,0,
261611,2022-01-26,2022-01-26,,0,
259996,2022-01-11,2022-01-11,2022-01-13,0,2
280232,2022-07-04,2022-07-04,,0,
262034,2022-01-30,2022-01-30,,0,
259480,2022-01-06,2022-01-06,,0,
276420,2022-06-03,2022-06-03,2022-06-03,0,0
287244,2022-08-19,2022-08-19,,0,
264508,2022-02-21,2022-02-23,,2,
259437,2022-01-06,2022-01-06,2022-01-11,0,5
296246,2022-10-26,2022-10-26,,0,
275714,2022-06-01,2022-06-01,,0,
264200,2022-02-19,2022-02-19,,0,
281474,2022-07-14,2022-07-20,,6,
281802,2022-07-16,2022-07-19,2022-07-25,3,6
270641,2022-04-13,2022-04-13,,0,
262271,2022-02-01,2022-02-01,,0,
284211,2022-08-07,2022-08-11,,4,
279288,2022-06-26,2022-06-26,,0,
267347,2022-03-15,2022-03-15,,0,
257143,2021-12-16,2021-12-16,,0,
290697,2022-09-14,2022-09-14,,0,
276198,2022-06-02,2022-06-02,,0,
295332,2022-10-19,2022-10-19,,0,
283615,2022-08-02,2022-08-25,,23,
288068,2022-08-25,2022-08-25,,0,
267781,2022-03-18,2022-03-18,,0,
292710,2022-09-30,2022-09-30,,0,
275153,2022-05-26,2022-05-26,,0,
294814,2022-10-15,2022-10-16,,1,
277555,2022-06-12,2022-06-12,,0,
255508,2021-12-02,2021-12-08,,6,
274795,2022-05-23,2022-05-23,,0,
265604,2022-03-02,2022-03-02,,0,
274155,2022-05-16,2022-05-16,,0,
294854,2022-10-15,2022-10-15,,0,
274140,2022-05-16,2022-05-16,,0,
273114,2022-05-07,2022-05-07,,0,
278464,2022-06-19,2022-06-19,,0,
296187,2022-10-26,2022-10-26,,0,
264690,2022-02-23,2022-02-23,,0,
271315,2022-04-19,2022-04-19,,0,
283513,2022-08-02,2022-08-02,,0,
273296,2022-05-09,2022-05-09,,0,
285351,2022-08-14,2022-08-14,,0,
258828,2022-01-01,2022-01-01,,0,
264147,2022-02-18,2022-02-18,,0,
262272,2022-02-01,2022-02-01,,0,
291733,2022-09-22,2022-09-22,,0,
273469,2022-05-10,2022-05-10,,0,
279196,2022-06-25,2022-06-28,,3,
267149,2022-03-13,2022-03-13,,0,
277895,2022-06-15,2022-08-15,,61,
268134,2022-03-20,2022-05-10,,51,
296308,2022-10-26,2022-10-26,,0,
283217,2022-07-31,2022-08-02,,2,
275149,2022-05-26,2022-05-26,,0,
260741,2022-01-17,2022-01-17,,0,
265592,2022-03-02,2022-03-03,,1,
278459,2022-06-19,2022-06-23,2022-06-23,4,0
263396,2022-02-11,2022-02-11,,0,
293994,2022-10-09,2022-10-09,,0,
285151,2022-08-12,2022-08-13,,1,
255703,2021-12-04,2021-12-04,,0,
266515,2022-03-09,2022-03-10,,1,
294925,2022-10-16,2022-10-16,,0,
274086,2022-05-16,2022-05-16,,0,
274407,2022-05-19,2022-05-19,,0,
255792,2021-12-04,2021-12-04,,0,
261939,2022-01-29,2022-02-01,,3,
267022,2022-03-12,2022-03-12,,0,
273886,2022-05-14,2022-05-14,,0,
294696,2022-10-14,2022-10-14,,0,
262259,2022-02-01,2022-02-01,,0,
262962,2022-02-07,2022-02-07,,0,
257275,2021-12-17,2022-01-06,,20,
275565,2022-05-31,2022-05-31,2022-05-31,0,0
283885,2022-08-04,2022-08-04,,0,
269634,2022-04-04,2022-04-04,,0,
293750,2022-10-07,2022-10-07,,0,
282159,2022-07-20,2022-07-20,,0,
269341,2022-04-02,2022-04-02,,0,
284313,2022-08-07,2022-08-07,,0,
287704,2022-08-23,2022-08-23,,0,
290446,2022-09-13,2022-09-13,,0,
288043,2022-08-25,2022-08-25,,0,
264810,2022-02-24,2022-06-23,,119,
278662,2022-06-20,2022-06-26,,6,
261938,2022-01-29,2022-01-29,,0,
293561,2022-10-06,2022-10-07,,1,
290743,2022-09-14,2022-09-14,,0,
293870,2022-10-08,2022-10-08,,0,
288377,2022-08-28,2022-10-11,,44,
286188,2022-08-15,2022-08-15,,0,
262850,2022-02-06,2022-02-06,,0,
271930,2022-04-25,2022-04-25,,0,
265028,2022-02-25,2022-02-25,,0,
255755,2021-12-04,2021-12-06,,2,
257535,2021-12-20,2021-12-20,,0,
255741,2021-12-04,2021-12-14,,10,
266743,2022-03-11,2022-03-11,2022-09-23,0,196
265826,2022-03-04,2022-03-04,,0,
267232,2022-03-14,2022-03-14,,0,
256446,2021-12-10,2021-12-10,,0,
255622,2021-12-03,2021-12-03,,0,
292013,2022-09-25,2022-09-25,,0,
294899,2022-10-16,2022-10-16,,0,
265109,2022-02-26,2022-02-26,,0,
258782,2021-12-31,2021-12-31,2022-01-27,0,27
294281,2022-10-11,2022-10-11,,0,
263888,2022-02-16,2022-02-16,2022-05-18,0,91
276407,2022-06-03,2022-06-03,,0,
259371,2022-01-05,2022-01-05,,0,
273966,2022-05-14,2022-05-14,,0,
257069,2021-12-15,2021-12-15,,0,
258601,2021-12-30,2022-10-24,,298,
287174,2022-08-18,2022-08-18,,0,
280923,2022-07-09,2022-07-09,,0,
256273,2021-12-08,2021-12-08,,0,
287118,2022-08-18,2022-09-01,,14,
273192,2022-05-08,2022-05-08,,0,
293279,2022-10-04,2022-10-04,,0,
277127,2022-06-08,2022-06-08,,0,
281962,2022-07-18,2022-07-18,,0,
264742,2022-02-23,2022-02-23,,0,
267485,2022-03-16,2022-03-16,,0,
281116,2022-07-11,2022-07-11,,0,
294301,2022-10-11,2022-10-11,,0,
286540,2022-08-16,2022-08-16,,0,
266926,2022-03-12,2022-03-12,,0,
269080,2022-03-31,2022-03-31,,0,
275004,2022-05-25,2022-05-25,,0,
265788,2022-03-03,2022-03-03,,0,
264368,2022-02-20,2022-02-20,2022-03-29,0,37
262664,2022-02-04,2022-02-04,,0,
